framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,127,0.06109866499900818
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,511,0.2501973311106364
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,255,0.09915733337402344
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,1023,0.46967466672261554
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,2047,0.9239892959594727
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,3,0.010922666639089584
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,1,0.01109333336353302
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,7,0.01109333336353302
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,15,0.011434666812419891
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,31,0.012458667159080505
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,127,0.014335999886194864
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,63,0.0145066666106383
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,4095,1.8297173182169597
