framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,4,2048,8,0,0.6652586857477824
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,2,16384,1,0,140.42129516601562
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,4,2048,16,0,0.3689813216527303
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,4,2048,32,0,0.22357332706451416
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,4,2048,4,0,1.2583253383636475
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,4,2048,64,0,0.14506666858990988
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,4,3072,16,0,0.7328426837921143
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,4,3072,8,0,1.3721599578857422
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,4,2048,2,0,2.4574294090270996
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,4,2048,1,0,4.978858629862468
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,4,3072,32,0,0.4215466578801473
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,4,3072,64,0,0.2524159948031108
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,4,3072,4,0,2.6374826431274414
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,4,3072,16,0,0.7372799714406332
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,4,3072,8,0,1.374549388885498
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,4,2048,1,0,5.0664107004801435
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,4,3072,32,0,0.4256426493326823
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,4,3072,2,0,5.393920262654622
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,4,3072,4,0,2.6431147257486978
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,4,3072,64,0,0.25890133778254193
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,4,4096,16,0,1.2311893304189045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,4,4096,8,0,2.337792078653971
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,4,3072,2,0,5.333162625630696
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,4,4096,32,0,0.6842026710510254
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,4,4096,64,0,0.41625599066416424
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,4,4096,4,0,4.679338773091634
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,4,3072,1,0,10.878805796305338
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,4,4096,16,0,1.2262399991353352
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,4,4096,8,0,2.3309653600056968
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,4,4096,64,0,0.41813333829243976
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,4,4096,32,0,0.6917119820912679
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,4,4096,4,0,4.671317418416341
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,4,3072,1,0,10.734079996744791
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,4,4096,2,0,9.349632263183594
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,4,6144,16,0,2.604544003804525
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,4,4096,2,0,9.126911799112955
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,4,6144,8,0,5.105322519938151
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,4,6144,64,0,0.8132266998291016
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,4,6144,32,0,1.4057812690734863
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,4,6144,4,0,10.165760040283203
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,4,4096,1,0,18.72742462158203
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,4,6144,16,0,2.613248030344645
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,4,6144,8,0,5.157034556070964
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,4,4096,1,0,18.43404769897461
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,4,6144,4,0,10.257919947306315
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,4,6144,32,0,1.412266731262207
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,4,6144,64,0,0.8132266998291016
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,4,6144,2,0,20.42845916748047
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,4,8192,16,0,4.542122522989909
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,4,8192,8,0,8.93405850728353
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,4,8192,32,0,2.354858716328939
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,4,6144,2,0,20.001280466715496
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,4,8192,64,0,1.3315412998199463
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,4,8192,4,0,17.921707153320312
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,4,6144,1,0,41.10284678141276
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,4,8192,8,0,8.997546513875326
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,4,8192,32,0,2.3802879651387534
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,4,8192,4,0,17.881429036458332
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,4,8192,16,0,4.568575859069824
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,16,1,0,0.056832000613212585
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,4,8192,64,0,1.3289813200632732
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,16,2,0,0.03515733281771342
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,16,4,0,0.025258667767047882
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,4,8192,2,0,35.47528584798177
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,16,8,0,0.01911466692884763
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,16,16,0,0.01826133330663045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,16,32,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,16,64,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,4,6144,1,0,40.1972910563151
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,16,2,0,0.034815999368826546
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,8,16,1,0,0.056661332647005715
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,16,4,0,0.025429333249727886
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,16,16,0,0.01826133330663045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,16,8,0,0.01877333347996076
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,16,32,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,16,64,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,32,1,0,0.06348800162474315
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,32,4,0,0.025770666698614757
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,32,2,0,0.03583999971548716
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,32,8,0,0.019285333653291065
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,32,16,0,0.018432000031073887
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,32,32,0,0.016042667130629223
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,32,64,0,0.015872000406185787
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,32,2,0,0.03618133316437403
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,8,32,1,0,0.06348800162474315
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,32,8,0,0.0194560003777345
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,32,16,0,0.018602666755517323
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,32,4,0,0.02628266563018163
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,32,32,0,0.016042667130629223
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,32,64,0,0.015872000406185787
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,64,4,0,0.027818667391935985
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,64,2,0,0.05034666756788889
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,64,1,0,0.09011200070381165
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,64,8,0,0.02065066620707512
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,64,16,0,0.019285333653291065
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,64,32,0,0.01621333385507266
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,64,64,0,0.015872000406185787
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,64,4,0,0.027647999425729115
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,64,2,0,0.05017599960168203
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,64,8,0,0.02065066620707512
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,64,16,0,0.019285333653291065
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,8,64,1,0,0.0890880028406779
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,4,8192,2,0,35.07677968343099
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,64,32,0,0.01621333385507266
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,64,64,0,0.015872000406185787
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,128,4,0,0.05120000243186951
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,128,8,0,0.029525332152843475
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,128,16,0,0.021674667795499165
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,128,32,0,0.019626667102177937
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,128,2,0,0.09079466263453166
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,128,1,0,0.16964266697565714
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,128,64,0,0.01672533278663953
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,128,8,0,0.030378667016824085
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,128,4,0,0.05120000243186951
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,128,16,0,0.021674667795499165
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,128,2,0,0.09113599856694539
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,128,32,0,0.019626667102177937
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,128,64,0,0.01672533278663953
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,8,128,1,0,0.17083734273910522
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,256,8,0,0.0602453351020813
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,256,4,0,0.09915733337402344
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,256,16,0,0.03822933385769526
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,256,32,0,0.028501334289709728
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,256,2,0,0.18193066120147705
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,256,64,0,0.022869333624839783
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,256,1,0,0.3510613441467285
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,256,16,0,0.03857066730658213
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,256,8,0,0.060415998101234436
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,256,4,0,0.09898666540781657
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,256,2,0,0.18261333306630453
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,256,32,0,0.028501334289709728
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,256,64,0,0.022869333624839783
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,8,256,1,0,0.35072000821431476
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,512,16,0,0.08140799899895985
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,512,8,0,0.1360213359196981
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,512,4,0,0.24832000335057577
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,512,32,0,0.054272000988324486
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,512,64,0,0.043178667624791466
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,512,2,0,0.4724053144454956
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,512,8,0,0.13636266191800436
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,512,4,0,0.24729599555333456
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,512,16,0,0.08140799899895985
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,512,32,0,0.054272000988324486
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,512,1,0,0.928938627243042
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,512,2,0,0.47223468621571857
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,512,64,0,0.04334933559099833
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,4,8192,1,0,70.96507771809895
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,1024,16,0,0.21606399615605673
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,8,512,1,0,0.9263786474863688
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,1024,8,0,0.3942399819691976
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,1024,64,0,0.08516266942024231
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,1024,32,0,0.13243732849756876
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,1024,4,0,0.7432533105214437
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,1024,16,0,0.2172586719195048
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,1024,2,0,1.4334294001261394
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,1024,8,0,0.39321601390838623
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,1024,32,0,0.13260799646377563
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,1024,4,0,0.7420586744944254
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,1024,64,0,0.08430932958920796
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,1024,2,0,1.4341120719909668
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,1536,8,0,0.7743146419525146
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,1536,16,0,0.4150613149007161
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,1024,1,0,2.8357973098754883
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,1536,32,0,0.24081067244211832
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,1536,4,0,1.4776320457458496
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,1536,64,0,0.15684266885121664
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,4,8192,1,0,72.30959065755208
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,1536,16,0,0.4198400179545085
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,8,1024,1,0,2.887338638305664
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,1536,8,0,0.7736319700876871
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,1536,2,0,2.921130816141764
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,1536,64,0,0.1532586713631948
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,1536,32,0,0.24337067206700644
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,1536,4,0,1.4771199226379395
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,2048,16,0,0.6768639882405599
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,2048,8,0,1.2803413073221843
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,1536,2,0,2.926080067952474
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,2048,32,0,0.3829760154088338
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,2048,64,0,0.23193599780400595
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,2048,4,0,2.47432533899943
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,1536,1,0,5.958656311035156
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,2048,16,0,0.6770346959431967
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,2048,8,0,1.275391976038615
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,2048,64,0,0.23466666539510092
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,2048,4,0,2.4683519999186196
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,2048,32,0,0.3804159959157308
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,2048,2,0,5.064703941345215
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,8,1536,1,0,5.902336120605469
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,2048,2,0,5.006848017374675
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,3072,16,0,1.4032212893168132
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,3072,8,0,2.681002616882324
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,3072,64,0,0.44151465098063153
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,3072,32,0,0.7620266278584799
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,2048,1,0,10.24733861287435
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,3072,4,0,5.352959950764974
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,3072,16,0,1.3818880716959636
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,8,2048,1,0,10.24887466430664
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,3072,8,0,2.6586453119913735
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,3072,32,0,0.7507627010345459
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,3072,4,0,5.372245152791341
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,3072,64,0,0.44339199860890705
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,3072,2,0,10.782549540201822
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,8,4096,16,0,2.369194666544596
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,8,4096,8,0,4.695210774739583
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,8,4096,32,0,1.2554240226745605
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,8,3072,2,0,10.579968134562174
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,8,4096,64,0,0.711680014928182
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,8,4096,4,0,9.262592315673828
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,8,3072,1,0,21.772288004557293
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,8,4096,8,0,4.65937074025472
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,8,4096,4,0,9.36516253153483
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,8,4096,32,0,1.26310396194458
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,8,4096,16,0,2.357418696085612
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,16,16,1,0,0.1032533347606659
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,16,16,2,0,0.05717333157857259
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,8,4096,64,0,0.7130453586578369
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,16,16,4,0,0.034815999368826546
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,8,4096,2,0,18.36629358927409
